CT Hotel ID,AVERAGE_PRICE_DIFFERENCE
735160,151.00302
378902,550.0044
716987,1099.999325
1327070,1.100022
330319,12799.998324
869178,550
743194,200.01183471
47796,330
1338778,500
718343,533.506662
740377,423.995637
955494,1200.00391406
206754,1154
715286,500.000833
709942,219.9945
731919,1000
41727,251
742096,400.000032
160433,500
40144,2386.007015
716644,533
316418,1500.002499
712920,300.005833
741086,410
741064,200
329840,0.00125964999006
708876,510.006155
314184,1278.3125
934658,200
722611,330.00264
171521,600.00442
380238,274.993125
334939,1000.005714
311140,80
742954,1020
332202,750
298036,99.994739
1345492,331.092336
331250,251.102564103
868474,550
719625,2450
379321,1026.70886076
42346,699.995833
297552,1584.503118
44809,715.1875
709281,1
744216,150
378805,385
747692,299.986666667
745932,715
315211,599.99985
709823,2000
708564,1005
708243,599.998333
377017,441.095639
374923,450
42427,500
713792,251
720270,192.505882353
745562,548.905443
386773,879.989028
718963,750.010239
318328,200
711886,880
387479,769.99745044
423744,659.9
314970,400.008
374982,500
726219,431.1875
710860,1562
388216,1650.004428
713746,1890.63916667
730075,400.0
866514,800.006666
721763,600
720602,494.999166
377624,975.56
957052,549.996714
380000,400
708848,650
715459,249.99375
719573,411.963034
44813,300
1323334,500
387524,220
870034,385
389533,200
1361494,399
724851,3494.99847
40201,550
726373,400.01323333
740400,1235.0002825
720144,800.006666
719862,1099.996247
707877,476.588085
739850,1250
732808,2200.001142
719391,273.905478
739670,612.0002142
709469,299.999925
741672,200
723757,661.113222
333443,666
737762,549.999879
708553,501.000808
384413,400.008
388056,500
40342,549.999583
707806,549.999583
707748,3173
712657,299
374847,770.001114
47899,1199.996666
746888,2200
1349690,600
1327796,1000.001666
316178,398.003184
1361058,1001
387360,99.9975
722644,618.198078
311180,499.99985
47405,1000.008165
423696,2419.991256
42690,1011
719977,2420.006165
379255,50
1361678,699.999714
718433,318.5
41056,649
725342,550.0044
711556,5150
719620,240
314082,1399.988845
1341384,199.994684
709385,800
211114,847
314285,509
742454,495.006415
716174,399.99
354304,1000
319511,665
715619,2250.0
423590,300
330891,199.989714
40357,500.000833
866794,399.999755
730055,504
1358678,1260
42023,1100
40150,1650
1361232,700
713374,100.002
379974,343.75
710120,1000
712213,330.005083
869316,440
745014,1650.012082
330768,1200
375518,550.001151
740212,929
378542,240.001022
736884,1100
707736,53.901078
387528,880.017999
712160,551.1
741516,450
709874,406
709607,247.5
320172,1430
735480,2852.010218
710291,550
380266,1346
44625,500.000833
1346420,1524.1625
709610,400.003333
41522,2000
720607,870.018249
1328898,10000
717673,1031.006334
379266,900
377519,1305
1358036,110.010583
354896,999.9875
740483,777.777777778
41010,889
1362026,1000
314041,1100.007714
41369,599.997714
310940,1110.998891
739486,530
320211,198
389937,499.999801
312340,398.990025
387154,399.993714
716758,200
298232,445
328299,825.019374
740200,273.9
378822,300
744406,880
42391,880.003314
717717,210
740355,500.000833
159672,1400
867370,220
723162,400
739376,1350.775
718450,660
1357338,399.995674
740600,330
40211,1099.999166
40523,200
709861,737
319312,499.995714
743582,334.39164
719304,223.833333333
42109,1540
40839,1236.4
306660,313
385613,700
718470,605
707556,5741.999082
869818,600
870464,549.999583
739384,300
721919,219.9945
742672,551.1
42017,495
739274,615.97668618
712286,511.493879
355261,92.411651
712826,1000
869138,330
916402,328.911777
867408,543.005174
723242,499.995714
719802,3038.20362
423592,1897.5
718882,500.000833
1337660,500.000833
1332366,600
1348956,350
41349,1649.989754
723439,201
731835,3500
760778,200
41274,2000.000168
744208,300
716342,550.005882353
40542,275
729932,700
870144,80.002998
40480,2199.99945
778246,1575
379340,550
211248,550
716941,200
742930,329.99175
714700,550
716462,500
378494,999.988333
732932,440.002333
707355,660
711861,560.0112
708744,800
42595,400
381467,299.991714
41238,200
319932,1813.90666667
1331996,299.001668
413692,600
1354742,330
866242,1200.0
711094,500.000833
211247,660.008695
1332108,800
711579,480.001333
724537,550
79372,300
730133,268.010747
740621,155
330379,499.995714
40843,8829.405527
423388,395.012289706
43060,1300
707741,659.998914
709449,400
379251,400
718758,300
713665,400.003333
719241,102.15
1356810,220
732570,768.915378
711280,200
211246,1100.0
716780,2000
869694,8249.993568
729914,100
1332848,1650
739258,609.994486
711249,1600.005831
387831,1100
166026,330
726894,251
721258,299
388523,299.994401
707372,900
50727,714
713750,500
721600,450.0125
40262,510
314638,444.8
725300,500
40800,500
869964,2499.999005
378123,1400
720341,275
713148,309.1
729730,276.1125
711062,1000
41075,1101.09333333
712576,100.000032
123148,4000
710245,220
51421,500
230837,200
41960,550
1360636,4548.998144
717145,600
47908,600
42022,550.001151
47845,339
869342,450
1346298,2850
718872,330
41440,9720
707875,494.981605
389828,250
760622,400
722028,200
742924,250
1354952,64.998375
42960,250
725840,1083.999566
719793,399.994166
1354232,299.9875
1345242,834.4
159434,500.999856
333899,1401
747196,385
317618,399.99
868622,349.98835779
383370,549.996714
386733,1699.989169
329759,1100
713549,400
709553,1051.000391
41693,308.018966
707583,8113
712104,250
741538,200.0054
868626,440
333799,1015.014624
731827,1340.019832
870724,2000
746900,499.995224
40988,1000
708567,150
42459,329.993427
735980,935.003291
955514,1699.998375
708764,82.504604
719937,999.99423
40838,1950
41169,2505
710352,500
741406,200
389227,450.002083
354632,1062.613434
41225,500
382970,750
388464,2780.012742
380368,500
724954,1001
710531,289.98833679
333960,1480.60104
740610,700
40188,1200
42684,650
956168,141.894117647
318605,499.99995
709702,1000.0125
722381,824
355239,330.0066
319935,549
1349518,330
1361674,220.007833
307540,1249.99069889
315112,1400
307960,200.008333
732040,150
712621,309.99225
40414,4600
1358670,500
41742,781.258482
712786,499.999431
717725,110
380865,99.9975
726544,400.0125
760892,1000
413691,200.004
723183,714.995458
42003,600
40722,500.000175
41403,1562.987591
708107,551.1
1341510,1832.594184
1360108,400.003333
716180,423.999894
732766,641.293333333
354059,1100
41970,500
715974,200
719077,501.000808
753410,400
866154,440
378474,1500
739164,200
735414,605.011541
330728,898.990858
385660,1199
741120,640.000615
719641,1200
745280,300
870286,2750
1357716,220
713822,5499.99583
737210,499.995714
735684,1651.01379041
740754,4511.003895
714745,2439.991656
159940,550
42349,550
717189,999.994111
870984,972.4
379136,400
211386,550
741282,326
50788,4000
1325126,110
1361942,1600
740246,500
423448,825.006041
718498,54.998625
720544,319.0125
376858,1000.001666
1328608,460.0125
715403,0.00117348000003
330023,800.0078764
330447,550
42520,352
45195,500
742616,499.99857
711612,700.009166
1359020,1299.994166
738088,825
713817,355.004904
731870,1000
716617,300
726721,499.997737
50062,1200
730393,324.5
730177,200
42384,399.993714
382810,1100.001267
50703,150.003
711768,499.9875
737964,900.09019922
717249,699.999714
741066,200
377772,400
331731,2000
710941,18165.9240051
40896,1000
382508,2500
1337658,2000
310921,1500.001428
739120,500
383635,500
741108,400
716693,302.485771
735680,300
387021,499.995714
382191,500
41661,500
731674,330
1361392,320.000792
308460,1210
737640,1500
165499,1815.00061875
317718,900
711187,400
722827,500.000532
730111,550
717926,250
316497,500
711392,1209.995628
735806,199.995
730237,747.994633
40102,299.9925
52446,150.003
207220,99.9975
713221,495.000958
378706,880
388763,500
742788,440
714795,277.180722892
723007,500
165742,200
736404,500.0
334804,854.706666667
725718,770.001114
379763,768.9
375005,276.106666667
380663,350
314529,99.9975
40506,1670
42070,935
735564,200.00248853
355303,1500.0125
712142,2804.987484
388760,145
708922,929.990083
308040,990
388418,100
724000,1000
744306,1370
40782,1100
718238,475
721599,300.0075
715482,1000
742776,900
707816,1100.007714
355080,851.0
778608,801
253297,2000.003332
317300,300.006
309581,399.99
211021,500.000833
41338,501.000808
725537,658.9
721577,550
713203,380
308020,549.993333333
712441,189.99525
720393,199.989714
313240,220.007833
1357352,1609
719808,330
40446,1999.997142
47817,8000
1116530,110
1357904,500
378954,218.9
327460,1485
718670,450
42892,500
715963,500
318084,549.9989
721737,749.994583
354420,500
725506,660
718344,219.990114
389327,770.001114
707849,250.003516
1339984,400
41576,659.506666667
50711,999.991428
41962,299.991714
709101,800
717738,499.98879636
160792,12999.994992
328618,1200
1361608,600.012
747376,1000
211258,200.0
378540,1001
318427,1101.09333333
320195,880
710744,1000
743198,549.999583
306960,1000.005714
388184,500.000833
318471,440
210943,1200
170354,1100
40444,550
719355,1100
735720,1320.025
211542,1705
744802,100
201244,440.002333
723866,500
330320,10000
739122,438.9
42929,1523
314282,5500
79147,349.906998
715903,699.995833
40548,500.006664
380477,1999.997142
387298,500
712126,220
387885,300.0125
711559,1000
715521,200
717183,1100.012499
730070,600
717321,550.0125
317078,999.991428
1358004,500
726738,500
380280,299.991714
724758,248
330510,1045
712298,599.993093
1356500,494.995614
389047,400.003333
740020,276.1
44568,3880.3625
40873,1.106639
725723,250.004999
716247,1100
1336922,780
708972,1001
744274,641
40518,550
165916,750
720537,500
720957,440.002333
726562,499.995714
42245,150.001251
384895,3850
1358666,1200
730213,48.999216
389827,1650.0
381609,200
165932,328.906578
729975,440.0088
841844,801
211397,1000
739168,770.0125
334419,500
867258,780
732206,990
716999,300.005833
1325046,99.9975
379191,375.004377
711812,2200
724037,1100
1360476,109.99725
720108,400
710425,500
301015,1617
747006,550.0044
41068,2000
41566,500
330848,659.98370056
737120,55
712237,3000.002856
709514,500
718797,499.999801
1338580,3301.1
711000,1320
42038,999.001691
171394,300
332274,2200.011665
726227,282.051282051
42622,1000.005714
726317,7659.996054
314145,300
1324878,1800
720482,110
730141,483.907902
719668,2500
381788,400
722125,400
42525,500.000833
746296,1400
327738,550
335026,660
738724,329.99175
40162,769.994083
383652,219.9945
724059,550
314160,607.000386
388183,330
297856,300.0125
709618,500
328458,510.025
709420,451
334700,599.997714
1357376,1099.993428
1348966,685
1356264,99
876870,440
331171,770.020749
717924,825.002214
778600,399.9994003
45227,2800
707968,1100
314497,329.99175
40334,432.002533
724524,3299.002521
747880,550.011
331835,399.993714
741174,396
747128,180
41689,1399.99965
712703,810
732960,215.6
731882,701
377562,449.997082
379189,2000.01246471
719809,329.99175
41172,400
716895,700.009166
353232,500
724281,750.000714
1357916,687.505882353
719492,250.007083
744928,600.002499
720479,1520.001828
737730,1000.005714
722957,600
716478,350
711606,351
314195,199
708576,200.0016
382210,522.506937
916400,935
40847,1650
719842,880.003314
328358,300
380836,200
716807,300.000105
50148,299.999925
936818,440
1329028,299.9925
710921,3641
739364,716.105882353
377458,139.997084
760916,299.9925
724738,384.990375
713550,1200
40598,550
332040,650.0052
740100,249.999975
160781,990.001916
707809,400
725158,430.002583
711841,769.994083
1324840,1000
40135,360.0125
313340,549.999583
378899,797.486729
334720,43500.000935
723645,270
1351558,51.086736
724178,250
380634,439.994514
740533,501
711916,700
712647,400
330380,670.996558
42025,4193.201834
720114,1000
40537,1297.997388
730059,500
317179,1800.007428
712942,500
1360484,1049.994511
717057,330
1345280,12449.989158
742566,589.9758715
388176,769.986828
719655,200
42357,500.0125
40011,1.00044417195e11
333639,156.2
332915,2200
718608,2000.003332
42315,1000.005714
386234,400
379061,399.99
720318,2799.998856
741102,500
318467,149.99625
719232,329.992314
79801,499.995714
867706,600
741002,1500
1332012,5160
1328706,1100.012499
387497,740.99978534
736618,1100.002782
317962,1100
332454,13325
714395,2340.003942
332444,400
726183,550.008079
377500,1100
719107,329.996485
712323,220
722329,900
716744,500
1328580,100
50784,800.006666
711902,500
977908,915.71044
720862,200
1360354,399.9999
378809,1001
739088,1210.009749
711462,500
319693,200
314519,550
707669,488.2375
713721,1499.994997
385354,5350
741286,200
713722,286
714797,440
332385,329.99175
1329900,500
718423,1000
332820,2099.999142
40832,950
41224,1500
377679,881.08544996
80836,1399.991666
314526,1099.999166
50822,440
870736,274.998332
708660,1000
308920,1000.005714
40473,329.99175
709712,500
710628,1108.812279
720239,2600.004759
1328530,1300
159514,220.000077
42977,500
737000,935
314500,2899.9875
738882,500
955096,99.9975
743156,549.999583
717945,1000
713140,715
40140,501
720591,1050
714586,199.995
314554,200.99407498
358608,13483.99584
314760,999.991428
377480,527
1331676,1000
40020,500.0125
793760,2500.004165
41493,2000
715032,530.01270391
711810,1054.89333333
914792,1485
388296,624.999219
1325984,200
742500,150
159767,7999.001
718435,873.925
354423,1321.112136
743860,141.247303
1324740,3000.002856
312581,500
719383,34.989141
320194,100
309401,770.0125
710589,659.998914
47807,320
743554,847
308680,3549.99266
379920,500
723860,750.006
296651,430.002583
375069,1637.50707803
866080,100
710846,551.1
714916,2749.992588
712222,450.002083
334724,3050.003748
328438,214.5
867594,727.128828
1361710,749.901252
332197,1199.995428
709260,219.9991065
712440,100.00419
869922,1450
715422,84200
730391,450
318043,1200
42345,249.007108
389687,280
358543,999.99727
51665,1210
319483,1000
380637,110
744652,999.99984
738566,2000.011428
714913,595.99965035
1361650,930.004314
383372,549.999583
328939,200
387055,500.01
712760,214.49327971
871368,1319.993666
1360646,2000
379931,33.000825
712446,600
386835,220
354122,1912
742492,46.825
40644,1500.002499
707461,3000
710925,270
1348976,1100.007714
1324498,100
380323,486.188235294
40883,1500
40589,1309.00172788
380035,900
753468,600.002501
726405,399.996666
41998,400
719570,350.092716
122962,490.96487772
1361418,348.00376275
1357334,733.315
735052,550.011764706
296982,900
720403,300.005833
722157,600.012
40213,999.001691
40776,549.999583
719552,178.75143
383140,133.322401
388681,400
720204,880
318474,800
1336880,400
388217,273.9
1323316,360
423722,401.003308
719290,4562.5
331010,126.25
313280,767.007491
289548,898.89637902
383933,740
730239,600
710062,205
353224,299.9933075
42734,3000
42348,575.008013
729929,499.995714
42351,600.000524
707473,2835.93333333
40752,1099.999166
709380,550
1350790,220.007833
320252,350.001818
309868,1100
713842,214.489464
165641,799.992511
386374,1500
51843,0.0142860000005
717179,200
313520,1999.997142
719784,750
718448,545.58636
717958,2869
708900,100
159298,859.36
378806,220
739524,1000.005714
738682,2200
721462,300
713801,1760.006628
388830,924.0125
753454,1853.500328
722891,549.9989
711512,880.003314
319171,300
710911,274.993125
721602,110.0125
313762,1099.979142
378284,713.9997858
719984,500.000833
330448,2031.25
211311,220
717361,1000
724777,200
709040,400.001642
712423,54.998625
41231,300.005833
753338,1099.999166
714863,1000
723704,1001.001641
312861,799.993333
79406,1000
41017,1200
318307,499
725166,273.899819
1328362,1900.01242971
331431,550
327295,724.9996375
717355,1100
717622,499.9875
735776,220
729542,862
386713,4000
725999,500
354627,1000
383678,1195.010124
318163,3611.007118
331973,1319.993666
747566,715.018068
335262,1000.005714
708074,300
353885,150
733130,64
1360580,500
720301,219.9945
722068,400
306980,299.998985
717178,549.999583
331892,13400
1509604,370
319482,728.994847
201258,2000
52407,1399.999428
171287,250
385877,2419.995544
1325998,1200
388301,130.010083
735186,600
40324,500.000833
716030,1000
321854,768.91411
1360546,500
374906,221.095238095
321714,99.9975
353301,1170
717941,200
707467,506.004363
720762,4872.0
388173,3633.9
42288,300
379283,1500
353664,999.998571
712604,650.004485
723517,1099.993428
1356506,1001
724153,982
715418,1000
719762,15.00012
709145,551.106222
380713,200.008333
327474,3000
301053,1411.004505
165717,557.932718
389751,500
1357126,1700.095786
44810,350
1328874,1300
41593,1099.985833
384558,500
314639,499.999885
388790,440.002333
723764,455.4
1353168,600
745636,400
389753,500.000833
388623,500
709766,236
714886,50.001251
1327188,500
312060,701
375359,329.786079
79784,667
318002,749.999972
413489,999.99423
709189,331.1
865714,538.9
41003,500
744470,500.000833
311440,1400.002858
760658,480
710743,800
708528,2419.991256
313741,1716
740240,581.892119
378878,1999.997142
738264,749.994583
720905,99.9999
741204,900
712120,850.005865
1357180,295.0059
713628,550
1338826,499.995714
327544,1100
707455,1000
300984,499.994997
710484,549.999583
353265,111.103889
166119,99.9975
160006,495
201184,400
380333,880.004666
211576,660
708455,200
715899,328.906578
735764,220.0044
316198,500
313807,990.00792
40122,715.000014
744012,300.000001
724768,500
707563,198.998357
718317,659.998914
1360068,972
353121,397
375457,201.007236
381548,558.811176
871110,178
353905,399.999915
309541,400
726338,600
743708,299.998332
354520,400
332297,1000
354225,550
737970,500.995734
310980,300.002251
745080,1000
1334368,800.1
707648,1650.01081197
333282,1100
867298,250
389448,1000
713564,500
707965,1562
423671,2000
41234,501
707988,442.0050695
735922,400
314863,687.5
729442,99.9975
740172,660
741526,220
306481,587
276477,200
159660,450.002083
314869,4500
122890,500
708812,440
1329958,999.9995
711555,109.99725
379754,1199.996666
742956,913.003841
739368,550
713233,549.999583
729835,3200
318768,200
41798,1000.001666
40460,571
40465,219.98831229
41574,1550.010414
47812,500
723161,1210
870406,450
732816,299.9925
375964,550
375234,1099.994911
40767,1229.999408
42536,470.009084
1325284,300
378146,430.006012
731809,200
389787,500
308281,250
1353928,572
1330692,440
721478,548.998774
383031,500
740260,550
40584,1428.000616
314000,2451
289530,299.9875
1136708,510
708510,429.98925
307220,200
1328942,2012
720642,600
709739,200
954988,3850
718101,1000
423657,329.992865
869864,280.5
160526,849.992083
1344386,550.006074
41649,6999.99714
711385,110
40158,399.99988
318725,926.990158
374863,100
383775,500
712686,300
740433,300.0125
387035,300.006
211566,699.995833
44787,252.993675
40448,1099.999725
318604,999.988333
732848,450.004728
42657,125.003125
47574,1099.999166
298167,599.989431
711786,399.993714
171272,550
41394,4500
160104,1650
386214,3850.00394
722658,1249.995416
381629,749.375
355047,1100
742006,247.487146
743866,200.008333
708472,300
388178,110
725188,71.5061753529
724541,1000
381567,2749.98357
717397,100.997475
866592,328.906666667
378938,3000
354380,218.898734177
378534,299.906666667
720837,224
40991,1100
165975,1400
297999,665.503362
714201,369.998696
720278,150
380660,648.998694
307620,89.992942
385218,1000
206794,1750
719885,1000
1361704,3800
710775,100.010833
1361062,330
717346,250
721477,976.470588235
384777,585.999265
719079,500.004998
40126,2439.9125
1357960,2000
354481,560
385881,220
377705,399.994615
1324324,405
1329970,7000
386335,551.1
713354,700
333519,439.99989
1330516,490.011706
307040,220.0044
309856,609
314043,500.004
1353944,15000
708544,600
1361376,330
298006,1299.6
719026,2181.3
41837,200
387496,500.00096
987964,299.9875
159891,440.0088
41914,500.00045799
1349050,799.993333
1356220,300.005833
760758,385
718949,549.999879
40505,3080
358647,2029.497732
726668,799.993333
388887,12500
707632,479.6
867722,550
718537,250
707432,2000
285440,200
1358656,456
712217,113
378772,660
331613,550
868464,155
313181,400
42257,392
732426,330.00264
165940,715.005606
707437,600
353947,1062
714247,890
712234,950
1360640,330.0066
1358438,750.000714
312300,254.993625
379135,700
708882,1101.09345
1348980,219.995032
1357236,2999.98857
314700,190.008583
320519,1249.995416
319515,458.9875
306520,700
327454,600.011666
745568,220
382871,350.0125
329079,400
739884,750
869974,3000
1358634,451
353780,329.99175
956060,500
708486,660
739264,330
306820,1601
321196,700
160384,1150.011249
44565,200.0125
724417,5499.99583
1328186,1000.0003
377333,599.997714
914766,550
718429,770
867420,1541
201029,2199.998332
1331700,78.0125
386476,600.011666
42778,659.998914
308500,770.007416
321233,599.995621
317259,329.992865
708778,700
319596,220.006152
741812,329.992314
725324,499.99935
868556,550
709554,10000.0035
163962,2475.00479
315276,2927.275
318887,400.003333
741132,769.998749
381628,249.99375
377716,850.005416
722127,769.994083
722927,1000
725557,1000
753340,329.997435897
40192,1000.004847
1357598,100.999899
387518,1000
743612,330.09950725
319995,600
309877,1099.997272
388827,2475
715134,99.994166
380354,687.5
79373,1000
385634,2000
710762,800
388601,220
711161,1310.09589041
867166,300
166202,199.9875
319433,499.998875
47755,700
329339,500
311202,1556.000982
377675,230.999769
870402,275
42477,896.004266
718051,330
714085,1296.306316
1361414,4000
40237,400.0
1509650,242.993925
714874,905.3
389933,801.001643
40571,199.999075
378770,300.005833
314005,750
1358694,400
40522,1100
718841,800.00024
165512,440
722340,1000
1360892,808.51312
714441,795
389935,222.0
708326,499.995714
720664,110.0022
321394,2599.997979
388541,750
716378,101.087736
335284,1320
40641,4900
1357856,49
710122,150
1360334,700
388462,684.996208
40049,439.994514
40065,1.1
375414,900.003714
44704,525.006474
334860,150
760632,239.0
723113,300
714710,55
724761,770.007416
204800,1300
740535,605.0
387300,331.09990067
41652,1000
724329,1000.004466
355159,820
387802,890.99979507
315417,500
318202,99
317783,1749
715370,3.99999953515e06
1358102,1599.999999
334760,500
40621,2699.996856
378699,835
377715,3500.00766982
720718,460
1352568,1450
48425,200
724845,299
313682,500.004
718772,499
1332808,159.0055965
42692,900
40181,880.005882353
206980,110.004264
726337,1000.001666
41639,599.998333
50057,2000
387826,0.00169100000005
1356582,499.999875
708448,500
387114,100
732854,299
378959,391.00782
715699,200.00919552
385096,300
715704,599.998333
713504,220
316921,1100
312321,430.989225
723582,750
718262,383.910402
866872,200
42858,366
717524,500
377334,300
321093,220
717424,1012
740617,449.994714
1360916,299
40852,932.2125
760584,549.999583
389572,500
389431,69
42693,1000
717160,549.999583
722343,2499.00419
378577,1000.001666
40992,499.99991289
934776,1100
708566,249.986666667
377159,399.9875
717984,160
377564,5848.0
711783,1100
377571,550.001151
712644,300
726564,1800.994974
725843,283.329411765
709058,533.49411187
206612,2500.0
388540,1112.6875
716782,1099.999166
316240,2000.003332
1324310,500
320271,300
736248,510.00311
159895,500.000833
711361,71
313260,2000.003332
334481,1000.005714
1349188,999.994111
1361814,659.996833
384153,425
712220,330.001747
721079,1703.784071
379149,1000
159396,733.3625
317698,1500.002499
869076,330.0066
735098,999.991428
41114,200.005
166331,400
710449,200
715837,499.969230769
44564,999.98858529
708842,399
375137,440
317301,500
709881,330
332856,330.02014854
380275,599.998333
1356598,1000
319832,878.903292
329099,500.000833
710557,401.00082777
47750,500
308940,330
41806,600
42226,1000.001
41744,0.000300000000152
166357,220.007833
42696,1343
159564,1250
723602,699.995833
744224,249.9967975
746438,549.996714
708640,150
1349984,549.996714
841032,1240.008999
711468,400
165973,550
739124,500
738614,225.621026
318330,500
717270,700
755360,549.999583
717432,1000
389927,2385.004776
709233,450
1331408,1000.001666
1329318,749
165604,341.012276
714820,600
314721,499.995714
717369,300
423389,1000.00921393
730170,151.0125
717148,2999
319998,149.99625
742514,1705.00059675
375695,500
314545,880
710572,880
712285,1000.005714
715759,400.003508
721497,2300.003142
41821,950.5
298145,100
1343142,441.10782464
1336886,150
42544,699.999714
744440,300.005833
377371,784
1358746,1323.71413
738160,659.996833
724760,500.000833
211464,413.593986
723888,199.008358
50064,1100
382511,5500
389334,200
724772,300.005833
717966,1276
306600,465.3
725497,99
47907,604.998208
384474,460
40600,782.501364
40442,3399.99419005
329118,1484.001108
42688,400
707721,1333
314143,2800
40717,399.9999
731702,100.0
954976,350.004583
212000,550
379847,401
307380,300.0024
318318,250
389127,1000
715840,1200.996641
46890,1759.978056
733282,455.00573712
710321,640.69239
380735,699.995833
868132,1299.994003
1360320,13401.0
388294,400.010191
381708,593.483298
718971,1150
716599,200
388785,500
389208,2970
711106,266.086681
715036,300.005833
40260,1000
334541,1562
708114,1350
709411,1001
380276,509
1357964,810
722620,848
41322,1224
42813,400.003333
711508,738
708978,549.999583
206641,800
1336892,40
1330766,1100.007714
1361692,200
159794,900.004166
159811,2500
707884,700
42227,549.999583
742230,700
876840,551.1
740505,349.99796
423611,943.896034
740775,165
1327430,300.006
707369,500.0125
41912,500
41130,500.000833
388163,649.987998
712761,602.6
42627,2000
955670,410.01299
722537,164.995875
41660,847
725339,299.999925
719878,499.99995
379810,2052.583908
715731,1300
708831,500
743550,605
721624,349.99965
423750,740.000514
353539,341.1
80884,499.994007
708068,151.088736
315920,600
1327250,385
955484,384.990375
320702,1000
327538,1399.99965
306640,1000
708988,1400
1361050,999.99423
732722,799.999248
707719,100
719666,110
721383,440
297950,2300
867170,149.99625
1351080,20
40610,1650
1325112,650
708113,700
726205,300
709515,624.8
328118,500
738204,990.015249
717443,299.991714
1509674,699.995833
709521,2000
740322,712.005535
1328378,1000
1136794,251
778292,5000
707916,549
328159,584.9976075
383490,1000.001666
211256,5001.000018
353902,149.99625
714552,9436.9
731842,800
330022,331.098389
714022,164.995875
714385,1800
1332060,130.094117647
80831,2850.0016445
708543,892.9875
330383,300.0125
707865,4249.999284
40240,300
934632,275
934598,600
719880,250
379020,329.99175
738330,58.302308
1357406,1000
171369,3850.877059
718410,3100
711085,12535.0
318409,499.9875
165630,300
335119,300
744742,500
708645,100
741800,330
710201,499.990972
1332800,900.004166
42529,2365.000706
711575,600
729831,200
389229,1000
377483,1000.001666
329559,630.000187
712575,459.815171
200966,1250
708933,450.0
709140,500.01
955216,549.999583
389367,599.999615
331050,4725
378576,400.001191
841036,400.0
383538,8800
711562,500.000833
726326,1000.001666
710624,169.4
721879,1000
314584,780
315559,2500
380454,1500.002499
41624,899.99517
41965,200
744180,540.000189
378830,500
41964,699.999825
41605,399.00798
423629,557.706057
737724,247.513812
722123,15501
1358708,2640
41625,2390.13333333
42162,300.01325833
40502,605.011541
42658,400
715732,100.003314
1337400,699.995833
379249,600
123139,1175
423656,399
716480,1900
724299,449.994714
716685,500.000833
716764,999.98541429
1355812,370
334819,500.00062475
377606,1251
333579,1870
314262,529.910598
318244,440.719512195
330708,200.00112
1357342,1500.00037802
708212,550
725590,322.714285714
1348892,1100
744060,500
160394,300
330769,1000
712901,1000
308021,770
1345486,500
40121,589
741146,200.004
329059,1294.985747
41333,650
716032,500.0
309500,550
711089,499.990111
377708,1000
718818,516.1375
717204,39.999
731825,1799.998845
40504,300
379380,1026.001016
380597,400
742130,249.99375
41204,200
730080,75.9
709580,360
723595,487.0
726735,299.997476
868362,165.022541
717719,660
47829,500
330511,200
1329600,1400.9955835
733000,2000.0007
714583,2810.50555556
725340,500
725617,199.995
707864,1000
386754,2201.104971
1332604,880
353059,2700
41050,1500
314782,705
165587,500.000833
1351726,200
327275,549.999583
722317,500
381968,399.999908
378728,494.995614
738324,379.996561
383653,1000.001666
720899,1000
330449,195.8
1360338,480
707307,999.994111
375002,1186
387301,1649.995413
331550,916.299962
719639,220
707357,2437.75
389408,825.0066
41919,800
41750,500
79407,960
710434,385
708214,6500.0
353342,700
956162,750.007916
380695,219.9945
866632,650
311640,2700
1359154,1100
719463,6875.001454
724066,400.008
1325880,1699.997499
711578,450
41864,556
1342798,380
41135,2250
714585,951
1328786,300
866314,946
378082,1000
720328,183.893333333
714083,280
41688,440.002333
740718,329.9875
744204,300.0125
315478,549.982428
42189,600.005396
1339576,220.0044
747012,2600.001665
736372,553.004424
724523,123.6375
779542,549.996714
40395,2000
744390,500.011764706
718958,1815
46327,845
1361290,2099.999475
713340,550.001151
40747,700
41069,3000
740966,501
355300,1200
722657,714.988707
1331160,1099.985833
42028,1166.004
955512,1300
382610,189.004418
747486,439.998181
332018,99
318545,101
329479,880.017999
715012,399.999211
1346474,400
40415,833
716019,200
715164,1818.3
44633,900
746804,999
1327770,500
1356776,439.9988032
40101,959.997802
166007,5199.003355
258313,1000
711365,1.10666666666
868564,500
378302,600
1329324,360.004333
871016,500
389429,1870.006582
730490,498.99992016
841034,100
40716,500
385214,280
708091,100
708288,1650
42360,800.006666
739696,1500
721458,1000
171478,1200
707857,1099.985833
753606,1250.997578
1345872,220.007833
707356,1209.996416
708450,2050
79789,678
715135,455.4
313764,1999.9974005
171340,300.005833
381509,600
40753,1254.315308
40080,550
297548,534
44804,500
739252,400
1357396,500.000175
1339384,5000
41828,1500
723682,199
732480,1300.000676
724268,600
353233,101.097560976
712681,199.99543
1328368,999.995998
841878,660
723218,299.994401
383639,10001
423652,104.505882353
42773,500.004486
1352712,550
40187,1980
380862,800
159098,460
41405,700
40391,400.003333
160107,1099.993428
387575,180.0045
52428,2700
865964,3000
1349790,0.00153997000007
934794,500
42678,6950
390030,715.000014
315458,1100
740755,1000.001666
314065,550
41014,1500
870174,149.9875
334523,825
715448,550
868006,165
160724,1500
1326046,522.506937
313420,1501.002474
210275,940
718328,5500
388701,600.00077
719786,1100
719499,3521.1
378765,1100
379202,299.9925
1327148,219.9945
375216,200
1329322,400
