Booking_hotel_id,Booking_hotel_url,cleartrip_hotel_id,TA_hotel_id,cthotel_name,TA_url,Booking_hotel_name,TA_city_name
464398,https://www.booking.com/hotel/in/the-omperial-palace.en-gb.html,41363,736040,The Imperial Palace,https://www.tripadvisor.in/Hotel_Review-d736040.html,The Imperial Palace,Rajkot
464489,https://www.booking.com/hotel/in/kusum.en-gb.html,384358,1533891,Hotel Kusum,https://www.tripadvisor.in/Hotel_Review-d1533891.html,Hotel Kusum,Bhilai
464657,https://www.booking.com/hotel/in/la-paz.en-gb.html,47817,477617,La Paz Gardens,https://www.tripadvisor.in/Hotel_Review-d477617.html,Hotel La Paz Gardens,Goa
464661,https://www.booking.com/hotel/in/cosy-guest-house.en-gb.html,726587,1015627,Cosy Guest House,https://www.tripadvisor.in/Hotel_Review-d1015627.html,Cosy Guest House,Jodhpur
465467,https://www.booking.com/hotel/in/yog-palace-shirdi.en-gb.html,320271,2356060,Hotel Yog Palace,https://www.tripadvisor.in/Hotel_Review-d2356060.html,Yog Palace Shirdi,Shirdi
465470,https://www.booking.com/hotel/in/ranthambhore-pradise.en-gb.html,314499,3611549,Ranthambhore Paradise,https://www.tripadvisor.in/Hotel_Review-d3611549.html,Hotel Ranthambhore Paradise,Sawai Madhopur
465724,https://www.booking.com/hotel/in/peace-park-inn.en-gb.html,388680,3463130,Peace Inn,https://www.tripadvisor.in/Hotel_Review-d3463130.html,Peace Inn,Chennai
466664,https://www.booking.com/hotel/in/aahana-resort.en-gb.html,384894,3667315,Aahana The Corbett wilderness,https://www.tripadvisor.in/Hotel_Review-d3667315.html,Aahana Corbett Wilderness,Corbett
466667,https://www.booking.com/hotel/in/rashmi.en-gb.html,709810,1486272,Hotel Rashmi,https://www.tripadvisor.in/Hotel_Review-d1486272.html,Hotel Rashmi Agra,Agra
466701,https://www.booking.com/hotel/in/walisons.en-gb.html,713608,3194740,Walisons Hotel,https://www.tripadvisor.in/Hotel_Review-d3194740.html,Walisons Hotel,Srinagar
466715,https://www.booking.com/hotel/in/the-league-gurgaon.en-gb.html,1358234,1761704,Emblem Hotel Gurgaon,https://www.tripadvisor.in/Hotel_Review-d1761704.html,"Emblem Hotel, Gurgaon",Gurgaon
466731,https://www.booking.com/hotel/in/sankatha-guest-house.en-gb.html,743794,2001955,Sankatha Guest House,https://www.tripadvisor.in/Hotel_Review-d2001955.html,Sankatha Guest House,Varanasi
466752,https://www.booking.com/hotel/in/jyoti-continental-agra.en-gb.html,308940,1863823,Hotel Jyoti Continental,https://www.tripadvisor.in/Hotel_Review-d1863823.html,Hotel Jyoti Continental,Agra
466796,https://www.booking.com/hotel/in/velan-greenfields.en-gb.html,380865,942400,Velan Hotel Greenfields,https://www.tripadvisor.in/Hotel_Review-d942400.html,Velan Hotel Greenfields,Tirupur
466826,https://www.booking.com/hotel/in/sands-pvt-ltd-juhu-plaza.en-gb.html,42702,578889,Hotel Juhu Plaza,https://www.tripadvisor.in/Hotel_Review-d578889.html,Hotel Juhu Plaza,Mumbai
467131,https://www.booking.com/hotel/in/amar-niwas-guest-house.en-gb.html,744748,1394700,Amar Niwas Guest House & Restaurant,https://www.tripadvisor.in/Hotel_Review-d1394700.html,Amar Niwas Homestay,Jodhpur
467148,https://www.booking.com/hotel/in/greenwoods-inn-dharamshala.en-gb.html,388155,3335406,Hotel Greenwoods Inn,https://www.tripadvisor.in/Hotel_Review-d3335406.html,Greenwoods Inn Dharamshala,Dharamshala
467180,https://www.booking.com/hotel/in/skylite-hotels-coimbatore-airport.en-gb.html,711629,3800216,Skylite Hotels,https://www.tripadvisor.in/Hotel_Review-d3800216.html,Hotel Sky Lite,Coimbatore
467441,https://www.booking.com/hotel/in/kingston.en-gb.html,375235,1540342,Hotel Kingston-Patel Nagar,https://www.tripadvisor.in/Hotel_Review-d1540342.html,Hotel Kingston,New Delhi
467573,https://www.booking.com/hotel/in/viva-destination.en-gb.html,319998,2238589,Hotel Viva Destination,https://www.tripadvisor.in/Hotel_Review-d2238589.html,Viva Destination Hotel,Gurgaon
467809,https://www.booking.com/hotel/in/st-michael-s-inn.en-gb.html,720373,3720757,St. Michael's Inn,https://www.tripadvisor.in/Hotel_Review-d3720757.html,St. Michael's Inn,Kochi
467826,https://www.booking.com/hotel/in/all-iz-well.en-gb.html,725339,3746407,Hotel All Iz Well,https://www.tripadvisor.in/Hotel_Review-d3746407.html,Hotel All iz Well,New Delhi
468193,https://www.booking.com/hotel/in/balson-international.en-gb.html,720258,3826112,Balsons International-Patel Nagar,https://www.tripadvisor.in/Hotel_Review-d3826112.html,Hotel Balsons International,New Delhi
468667,https://www.booking.com/hotel/in/shyam-paradise.en-gb.html,388705,3948403,Hotel Shyam Paradise,https://www.tripadvisor.in/Hotel_Review-d3948403.html,hotel shyam paradise,Jaipur
469003,https://www.booking.com/hotel/in/the-windsor-castle.en-gb.html,40832,545895,The Windsor Castle,https://www.tripadvisor.in/Hotel_Review-d545895.html,The Windsor Castle,Kottayam
469014,https://www.booking.com/hotel/in/jaimaa-palace.en-gb.html,711863,2485575,Hotel Jai Maa Palace,https://www.tripadvisor.in/Hotel_Review-d2485575.html,Hotel Jaimaa Palace,Jaipur
469383,https://www.booking.com/hotel/in/savi-regency.en-gb.html,387300,1028029,Hotel Savi Regency,https://www.tripadvisor.in/Hotel_Review-d1028029.html,Hotel Savi Regency,Jaipur
469503,https://www.booking.com/hotel/in/shotel.en-gb.html,306481,5485073,Quality Inn Shravanthi,https://www.tripadvisor.in/Hotel_Review-d5485073.html,Quality Inn Shravanthi - Bengaluru,Bangalore
469856,https://www.booking.com/hotel/in/formule1-pune-hinjewadi.en-gb.html,385317,3682286,Hotel Formule1 Pune Hinjewadi-An AccorHotels Brand,https://www.tripadvisor.in/Hotel_Review-d3682286.html,Hotel Caspia Pro Hinjewadi Pune,Pune
470294,https://www.booking.com/hotel/in/raghunath.en-gb.html,387019,3930625,Hotel Raghunath,https://www.tripadvisor.in/Hotel_Review-d3930625.html,Hotel Raghunath,Jammu
470299,https://www.booking.com/hotel/in/the-manu-maharani.en-gb.html,313580,1500117,The Manu Maharani,https://www.tripadvisor.in/Hotel_Review-d1500117.html,The Manu Maharani,Nainital
470394,https://www.booking.com/hotel/in/kundanbazar-guest-house.en-gb.html,383610,2399429,Kundanbazar Guest House,https://www.tripadvisor.in/Hotel_Review-d2399429.html,Kundanbazar Guest House,Bodhgaya
470749,https://www.booking.com/hotel/in/ganga-kinare.en-gb.html,41405,580692,Ganga Kinare - A Riverside Boutique Hotel,https://www.tripadvisor.in/Hotel_Review-d580692.html,Ganga Kinare - A Riverside Boutique Hotel,Rishikesh
471336,https://www.booking.com/hotel/in/lohana-village-resort.en-gb.html,713622,3914019,Lohana Village Resort,https://www.tripadvisor.in/Hotel_Review-d3914019.html,Lohana village resort,Pushkar
471459,https://www.booking.com/hotel/in/golden-tulip-udaipur.en-gb.html,385876,3911955,Golden Tulip Udaipur,https://www.tripadvisor.in/Hotel_Review-d3911955.html,Golden Tulip Udaipur,Udaipur
471587,https://www.booking.com/hotel/in/itc-mughal-agra.en-gb.html,707538,301771,"ITC Mughal,Agra",https://www.tripadvisor.in/Hotel_Review-d301771.html,ITC Mughal A Luxury Collection Hotel Agra,Agra
471943,https://www.booking.com/hotel/in/itc-rajputana.en-gb.html,707541,301772,"ITC Rajputana,A Luxury Collection Hotel",https://www.tripadvisor.in/Hotel_Review-d301772.html,ITC Rajputana A Luxury Collection Hotel,Jaipur
472041,https://www.booking.com/hotel/in/park-hyatt-hyderabad.en-gb.html,389707,3167921,Park Hyatt Hyderabad,https://www.tripadvisor.in/Hotel_Review-d3167921.html,Park Hyatt Hyderabad,Hyderabad
472202,https://www.booking.com/hotel/in/mcleodganj-homestay.en-gb.html,1355812,2165704,Mcleodganj Homestay,https://www.tripadvisor.in/Hotel_Review-d2165704.html,Mcleodganj Homestay,Dharamshala
472203,https://www.booking.com/hotel/in/northgate.en-gb.html,386834,1459397,Hotel North Gate,https://www.tripadvisor.in/Hotel_Review-d1459397.html,Hotel North Gate,Madurai
472995,https://www.booking.com/hotel/in/the-majestic-crown.en-gb.html,389047,3845774,The Majestic Crown,https://www.tripadvisor.in/Hotel_Review-d3845774.html,The Majestic Crown,Ooty
473015,https://www.booking.com/hotel/in/metro-plaza.en-gb.html,386375,3914268,Metro Plaza Hotel,https://www.tripadvisor.in/Hotel_Review-d3914268.html,Metro Plaza Hotel,Mangalore
473018,https://www.booking.com/hotel/in/le-meridien-coimbatore.en-gb.html,707612,2136469,Le Meridien Coimbatore,https://www.tripadvisor.in/Hotel_Review-d2136469.html,Le Meridien Coimbatore,Coimbatore
473075,https://www.booking.com/hotel/in/four-points-by-sheraton-navi-mumbai-vashi.en-gb.html,387777,1514299,Four Points by Sheraton Navi Mumbai,https://www.tripadvisor.in/Hotel_Review-d1514299.html,"Four Points by Sheraton Navi Mumbai, Vashi",Navi Mumbai
473122,https://www.booking.com/hotel/in/grand-ridge.en-gb.html,385435,3748122,Fortune Select Grand Ridge,https://www.tripadvisor.in/Hotel_Review-d3748122.html,Fortune Select Grand Ridge,Tirupati
473133,https://www.booking.com/hotel/in/le-meridien-jaipur.en-gb.html,387553,301893,Le Meridien Jaipur,https://www.tripadvisor.in/Hotel_Review-d301893.html,Le Meridien Jaipur Resort & Spa,Jaipur
473747,https://www.booking.com/hotel/in/western-gatz.en-gb.html,381009,3597547,Hotel Western Gatz,https://www.tripadvisor.in/Hotel_Review-d3597547.html,Hotel Western Gatz,Theni
473797,https://www.booking.com/hotel/in/bamboo-banks-farm-amp-guest-house.en-gb.html,327542,1584910,Bamboo Banks Farm & Guest House,https://www.tripadvisor.in/Hotel_Review-d1584910.html,Bamboo Banks Farm & Guest House,Masinagudi
474343,https://www.booking.com/hotel/in/supreme-mumbai1.en-gb.html,41030,779096,Hotel Supreme,https://www.tripadvisor.in/Hotel_Review-d779096.html,Hotel Supreme,Mumbai
474707,https://www.booking.com/hotel/in/the-hadoti-palace-bundi.en-gb.html,710824,1465985,The Hadoti Palace,https://www.tripadvisor.in/Hotel_Review-d1465985.html,"The Hadoti Palace, Bundi",Bundi
475219,https://www.booking.com/hotel/in/element-guestline.en-gb.html,327416,2356403,Element GuestLine,https://www.tripadvisor.in/Hotel_Review-d2356403.html,Element Guestline,Patna
475234,https://www.booking.com/hotel/in/viraat-inn.en-gb.html,709806,2556252,Hotel Viraat Inn,https://www.tripadvisor.in/Hotel_Review-d2556252.html,Hotel Viraat Inn,Gaya
476409,https://www.booking.com/hotel/in/park-grand-haridwar.en-gb.html,355203,3152326,Hotel Park Grand,https://www.tripadvisor.in/Hotel_Review-d3152326.html,Hotel Park Grand,Haridwar
476504,https://www.booking.com/hotel/in/mascot-beach-resort.en-gb.html,707648,484040,Mascot Beach Resort,https://www.tripadvisor.in/Hotel_Review-d484040.html,Mascot Beach Resort,Kannur
476949,https://www.booking.com/hotel/in/swissa-tel-goa.en-gb.html,715439,5485906,Hard Rock Hotel Goa,https://www.tripadvisor.in/Hotel_Review-d5485906.html,Hard Rock Hotel Goa,Goa
476952,https://www.booking.com/hotel/in/sugar-plum-macedo-palms.en-gb.html,741526,4325012,Sugar Plum Macedo Palms,https://www.tripadvisor.in/Hotel_Review-d4325012.html,Sugar Plum Macedo Palms,Goa
476974,https://www.booking.com/hotel/in/coconut-creek-farm-and-homestay-kumarakom.en-gb.html,42358,736183,Coconut Creek Farm and Homestay,https://www.tripadvisor.in/Hotel_Review-d736183.html,Coconut Creek Farm and Homestay,Kumarakom
476982,https://www.booking.com/hotel/in/chandralok.en-gb.html,80841,1155759,Hotel Chandralok,https://www.tripadvisor.in/Hotel_Review-d1155759.html,Hotel Chandralok,Lonavala
476996,https://www.booking.com/hotel/in/residency-srinagar.en-gb.html,42901,736028,The Residency Hotel,https://www.tripadvisor.in/Hotel_Review-d736028.html,Hotel Residency,Srinagar
477669,https://www.booking.com/hotel/in/metrica.en-gb.html,1324230,5928424,The Yellow Retreat,https://www.tripadvisor.in/Hotel_Review-d5928424.html,The Yellow Retreat,Wai
477837,https://www.booking.com/hotel/in/holiday-vista.en-gb.html,413551,3733463,Holiday Vista,https://www.tripadvisor.in/Hotel_Review-d3733463.html,Holiday Vista,Thekkady
477906,https://www.booking.com/hotel/in/mnh-royal-park.en-gb.html,388684,3317283,Hotel MNH Royal Park,https://www.tripadvisor.in/Hotel_Review-d3317283.html,Hotel MNH Royal Park,Tirunelveli
477921,https://www.booking.com/hotel/in/silicon-hearth.en-gb.html,380262,1576871,Silicon Hearth,https://www.tripadvisor.in/Hotel_Review-d1576871.html,Silicon Hearth,Bangalore
478267,https://www.booking.com/hotel/in/chiplun-hotels-pvt-ltd.en-gb.html,40299,304807,The Riverview Resort,https://www.tripadvisor.in/Hotel_Review-d304807.html,The Riverview Resort Chiplun,Chiplun
478502,https://www.booking.com/hotel/in/hari-international.en-gb.html,383134,3820186,Hotel Hari International,https://www.tripadvisor.in/Hotel_Review-d3820186.html,Hotel Hari International,Lonavala
478612,https://www.booking.com/hotel/in/lariya-resort.en-gb.html,353940,2478262,Lariya Resort,https://www.tripadvisor.in/Hotel_Review-d2478262.html,Lariya Resort,Jodhpur
479399,https://www.booking.com/hotel/in/eurostarinn.en-gb.html,714083,2041217,Eurostar Inn,https://www.tripadvisor.in/Hotel_Review-d2041217.html,Hotel Eurostar Inn,Khajuraho
482556,https://www.booking.com/hotel/in/the-siena-village.en-gb.html,388888,307433,"The Siena Village,Munnar",https://www.tripadvisor.in/Hotel_Review-d307433.html,The Siena Village,Munnar
482571,https://www.booking.com/hotel/in/springdale-heritage.en-gb.html,388176,2423509,Springdale Heritage,https://www.tripadvisor.in/Hotel_Review-d2423509.html,Springdale Heritage,Thekkady
482731,https://www.booking.com/hotel/in/orchard-resort.en-gb.html,80962,1401829,Orchard Resort,https://www.tripadvisor.in/Hotel_Review-d1401829.html,Orchard Resort,Lonavala
482780,https://www.booking.com/hotel/in/resort-coqueiral.en-gb.html,385934,3946997,Resort Coqueiral,https://www.tripadvisor.in/Hotel_Review-d3946997.html,Resort Coqueiral,Goa
482791,https://www.booking.com/hotel/in/hotel-sorrento-guest-house.en-gb.html,709902,1150262,Sorrento Guest House,https://www.tripadvisor.in/Hotel_Review-d1150262.html,Hotel Sorrento Guest house Anna Nagar,Chennai
482870,https://www.booking.com/hotel/in/gandhi-s-paradise.en-gb.html,381547,3610220,Hotel Gandhis Paradise,https://www.tripadvisor.in/Hotel_Review-d3610220.html,Hotel Gandhi's Paradise,Dharamshala
482961,https://www.booking.com/hotel/in/sanket-inn.en-gb.html,354164,3230374,HOTEL SANKET INN,https://www.tripadvisor.in/Hotel_Review-d3230374.html,Hotel Sanket Inn,Pune
483198,https://www.booking.com/hotel/in/new-bhandari-swiss-cottage.en-gb.html,718758,3795254,New Bhandari Swiss Cottage,https://www.tripadvisor.in/Hotel_Review-d3795254.html,New Bhandari Swiss Cottage,Rishikesh
483255,https://www.booking.com/hotel/in/hanu-reddy-residences-wallace-garden.en-gb.html,383880,1907579,Hanu Reddy Residences Wallace Garden,https://www.tripadvisor.in/Hotel_Review-d1907579.html,Hanu Reddy Residences Wallace Garden,Chennai
483258,https://www.booking.com/hotel/in/ri-kynjai-serenity-by-the-lake.en-gb.html,42242,734366,Ri Kynjai,https://www.tripadvisor.in/Hotel_Review-d734366.html,Ri Kynjai Serenity by The Lake,Shillong
483833,https://www.booking.com/hotel/in/spicegrove.en-gb.html,388173,3641180,Spice Grove,https://www.tripadvisor.in/Hotel_Review-d3641180.html,Spice Grove,Thekkady
483971,https://www.booking.com/hotel/in/ganga-beach-resort.en-gb.html,42218,621492,Ganga Beach Resort,https://www.tripadvisor.in/Hotel_Review-d621492.html,Ganga Beach Resort,Rishikesh
484410,https://www.booking.com/hotel/in/seven-seventeen-darjeeling.en-gb.html,40339,546042,Hotel Seven Seventeen,https://www.tripadvisor.in/Hotel_Review-d546042.html,Hotel Seven Seventeen,Darjeeling
484472,https://www.booking.com/hotel/in/city-forest-resort.en-gb.html,389229,4260088,RK Sarovar Portico,https://www.tripadvisor.in/Hotel_Review-d4260088.html,RK Sarovar Portico,Srinagar
484940,https://www.booking.com/hotel/in/kanhaia-haveli.en-gb.html,382810,1642616,Hotel Kanhaia Haveli,https://www.tripadvisor.in/Hotel_Review-d1642616.html,Kanhaia Haveli,Pushkar
486606,https://www.booking.com/hotel/in/amari-annabella-resort.en-gb.html,320993,2184382,Annabella Hotels & Resorts Ranikhet,https://www.tripadvisor.in/Hotel_Review-d2184382.html,Xomotel Ranikhet Heights,Ranikhet
487355,https://www.booking.com/hotel/in/somit-paying-guest-house.en-gb.html,729433,2447014,Somit Paying Guest House,https://www.tripadvisor.in/Hotel_Review-d2447014.html,Somit Paying Guest House,Varanasi
487657,https://www.booking.com/hotel/in/zest-casa-deep-woods-masinagudi.en-gb.html,206840,1585894,Casa Deep Woods,https://www.tripadvisor.in/Hotel_Review-d1585894.html,Casa Deep woods Masinagudi,Masinagudi
487753,https://www.booking.com/hotel/in/chestnut-grove-himalayan-lodge.en-gb.html,358683,2715981,Chestnut Grove Himlayan Lodge Chaukori,https://www.tripadvisor.in/Hotel_Review-d2715981.html,Chestnut Grove Himalayan Lodge,Chaukori
487950,https://www.booking.com/hotel/in/royal-king-resort.en-gb.html,313241,2038442,Royal King Resort,https://www.tripadvisor.in/Hotel_Review-d2038442.html,Royal King Resort,Patna
488174,https://www.booking.com/hotel/in/park-hyatt-chennai.en-gb.html,382652,2626035,Park Hyatt Chennai,https://www.tripadvisor.in/Hotel_Review-d2626035.html,Park Hyatt Chennai,Chennai
488418,https://www.booking.com/hotel/in/club-mahindra-dancing-waters-naukuchiatal.en-gb.html,206735,1231039,Club Mahindra Naukuchiatal,https://www.tripadvisor.in/Hotel_Review-d1231039.html,Club Mahindra Naukuchiatal,Naukuchiyatal
491532,https://www.booking.com/hotel/in/the-fern-residency-vadodara.en-gb.html,386140,3802333,The Fern Residency,https://www.tripadvisor.in/Hotel_Review-d3802333.html,"The Fern Residency, Vadodara",Vadodara
493732,https://www.booking.com/hotel/in/pooram-international.en-gb.html,718448,2334247,Hotel Pooram International,https://www.tripadvisor.in/Hotel_Review-d2334247.html,Pooram International,Thrissur
493839,https://www.booking.com/hotel/in/devi-garh-by-lebua.en-gb.html,41512,302827,Raas Devigarh,https://www.tripadvisor.in/Hotel_Review-d302827.html,RAAS Devigarh,Udaipur
493982,https://www.booking.com/hotel/in/lebua-lodge.en-gb.html,354119,2144717,lebua Lodge At Amer,https://www.tripadvisor.in/Hotel_Review-d2144717.html,lebua Lodge at Amer,Jaipur
494496,https://www.booking.com/hotel/in/the-tubki-resort.en-gb.html,386736,3781086,The Tubki Resort,https://www.tripadvisor.in/Hotel_Review-d3781086.html,The Tubki Resort,Goa
494503,https://www.booking.com/hotel/in/tulip-inn-green-amp-breeze.en-gb.html,42383,735210,Tulip Inn Green N Breeze,https://www.tripadvisor.in/Hotel_Review-d735210.html,Tulip Inn Green & Breeze,Mussoorie
494670,https://www.booking.com/hotel/in/lebua-resort.en-gb.html,354102,1863620,lebua Resort,https://www.tripadvisor.in/Hotel_Review-d1863620.html,lebua Resort,Jaipur
494710,https://www.booking.com/hotel/in/house-boat-young-bombay.en-gb.html,714261,3870913,Houseboat Young Bombay,https://www.tripadvisor.in/Hotel_Review-d3870913.html,House Boat Young Bombay,Srinagar
495135,https://www.booking.com/hotel/in/heavenly-breeze-beach-resort.en-gb.html,712442,3389514,Heavenly Breeze Beach Resort,https://www.tripadvisor.in/Hotel_Review-d3389514.html,Heavenly Breeze,Varkala
495305,https://www.booking.com/hotel/in/milam-inn.en-gb.html,711884,3983773,Hotel Milam Inn Munsiyari,https://www.tripadvisor.in/Hotel_Review-d3983773.html,Milam Inn,Munsiyari
495347,https://www.booking.com/hotel/in/the-allure-a-boutique.en-gb.html,380854,3489790,The Allure,https://www.tripadvisor.in/Hotel_Review-d3489790.html,"The Allure, A Boutique Hotel",New Delhi
495687,https://www.booking.com/hotel/in/mansingh-jaipur.en-gb.html,201192,1045317,Hotel Mansingh Jaipur,https://www.tripadvisor.in/Hotel_Review-d1045317.html,"Hotel Mansingh, Jaipur",Jaipur
495695,https://www.booking.com/hotel/in/mansingh-palace-agra.en-gb.html,40004,304642,Mansingh Palace Agra,https://www.tripadvisor.in/Hotel_Review-d304642.html,"Mansingh Palace, Agra",Agra
495699,https://www.booking.com/hotel/in/nordest-lemonmint-beach-resort.en-gb.html,715406,3724474,Nordest Lemonmint Beach Resort,https://www.tripadvisor.in/Hotel_Review-d3724474.html,Nordest Lemonmint Beach Resort,Goa
495709,https://www.booking.com/hotel/in/country-inn-amp-suites-by-carlson-navi-mumbai.en-gb.html,388621,3915386,Country Inn & Suites by Carlson Navi Mumbai,https://www.tripadvisor.in/Hotel_Review-d3915386.html,Country Inn & Suites By Carlson Navi Mumbai,Navi Mumbai
495772,https://www.booking.com/hotel/in/poonja-international.en-gb.html,40934,734504,Hotel Poonja International,https://www.tripadvisor.in/Hotel_Review-d734504.html,Hotel Poonja International,Mangalore
495803,https://www.booking.com/hotel/in/shivansh-inn.en-gb.html,718640,2578439,Shivansh Inn,https://www.tripadvisor.in/Hotel_Review-d2578439.html,Hotel Shivansh Inn,Rishikesh
496068,https://www.booking.com/hotel/in/uppal-international.en-gb.html,708874,4026093,Hotel Uppal International,https://www.tripadvisor.in/Hotel_Review-d4026093.html,Trimrooms Uppal International,New Delhi
496095,https://www.booking.com/hotel/in/kingston-palace.en-gb.html,328778,1400051,Kingston Palace,https://www.tripadvisor.in/Hotel_Review-d1400051.html,Kingston Palace,Bangalore
496117,https://www.booking.com/hotel/in/surbhi-palace.en-gb.html,378833,1585402,Hotel Surbhi Palace,https://www.tripadvisor.in/Hotel_Review-d1585402.html,Hotel Surbhi Palace,Jaipur
496371,https://www.booking.com/hotel/in/le-grand-haridwar.en-gb.html,42301,735800,Le Grand Hotel Haridwar,https://www.tripadvisor.in/Hotel_Review-d735800.html,Le Grand Hotel,Haridwar
496541,https://www.booking.com/hotel/in/royal-aashiyana-palace.en-gb.html,51587,627548,Royal Aashiyana Palace,https://www.tripadvisor.in/Hotel_Review-d627548.html,Royal Aashiyana Palace,Jaipur
496571,https://www.booking.com/hotel/in/malji-ka-kamra.en-gb.html,423592,3436938,Malji Ka Kamra,https://www.tripadvisor.in/Hotel_Review-d3436938.html,Malji Ka Kamra by OpenSky,Churu
496620,https://www.booking.com/hotel/in/raghav-palace.en-gb.html,378793,1142955,Hotel Raghav Palace,https://www.tripadvisor.in/Hotel_Review-d1142955.html,Hotel Raghav Palace,Jaipur
496708,https://www.booking.com/hotel/in/shree-narayana.en-gb.html,715527,3971023,Hotel Shree Narayana,https://www.tripadvisor.in/Hotel_Review-d3971023.html,Hotel Shree Narayana,Udaipur
496729,https://www.booking.com/hotel/in/little-tibet.en-gb.html,387485,3914394,Little Tibet-A Boutique Resort,https://www.tripadvisor.in/Hotel_Review-d3914394.html,Little Tibet,Darjeeling
496734,https://www.booking.com/hotel/in/residency-hotel.en-gb.html,710126,3683430,66 Residency-A Boutique Hotel,https://www.tripadvisor.in/Hotel_Review-d3683430.html,66 Residency-A Boutique Hotel,Jaipur
496758,https://www.booking.com/hotel/in/valley-view.en-gb.html,388337,3746904,Hotel Valley View,https://www.tripadvisor.in/Hotel_Review-d3746904.html,Valley View - Udaipur,Udaipur
496779,https://www.booking.com/hotel/in/akbar.en-gb.html,385375,581314,Hotel Akbar,https://www.tripadvisor.in/Hotel_Review-d581314.html,Hotel Akbar,Srinagar
496798,https://www.booking.com/hotel/in/aguada-anchorage-the-villa-resort-sinquerim.en-gb.html,42025,1116866,Aguada Anchorage - The Villa Resort,https://www.tripadvisor.in/Hotel_Review-d1116866.html,Aguada Anchorage - The Villa Resort,Goa
496845,https://www.booking.com/hotel/in/akbar-inn.en-gb.html,385393,4106899,Hotel Akbar Inn,https://www.tripadvisor.in/Hotel_Review-d4106899.html,Hotel Akbar Inn,Srinagar
497108,https://www.booking.com/hotel/in/esteem.en-gb.html,385113,3795202,Hotel Esteem,https://www.tripadvisor.in/Hotel_Review-d3795202.html,Hotel Esteem,Kolkata
497151,https://www.booking.com/hotel/in/bamboolagoon.en-gb.html,724857,2143203,Bamboo Lagoon Backwater Front Resort,https://www.tripadvisor.in/Hotel_Review-d2143203.html,Bamboo Lagoon Backwater Front Resort,Alleppey
497663,https://www.booking.com/hotel/in/montreal-group-of-houseboats.en-gb.html,332520,8746268,Montreal Group Of Houseboats,https://www.tripadvisor.in/Hotel_Review-d8746268.html,Montreal Group of Houseboats,Srinagar
497670,https://www.booking.com/hotel/in/tourist-guest-house.en-gb.html,719564,3856365,Tourist Guest House,https://www.tripadvisor.in/Hotel_Review-d3856365.html,Tourist Guest House,Rishikesh
497683,https://www.booking.com/hotel/in/hotelholidaybreak.en-gb.html,387233,3897069,Hotel Holiday Break,https://www.tripadvisor.in/Hotel_Review-d3897069.html,Hotel Holiday Break,Valparai
497747,https://www.booking.com/hotel/in/krishna-niwas.en-gb.html,388783,812181,Hotel Krishna Niwas,https://www.tripadvisor.in/Hotel_Review-d812181.html,Krishna Niwas,Udaipur
497799,https://www.booking.com/hotel/in/associated-hotels-pvt-ltd.en-gb.html,389950,301620,Lemon Tree Premier The Atrium,https://www.tripadvisor.in/Hotel_Review-d301620.html,Lemon Tree Premier 窶弋he Atrium窶� Ahmedabad,Ahmedabad
498186,https://www.booking.com/hotel/in/rumani.en-gb.html,314549,1155622,Hotel Rumani,https://www.tripadvisor.in/Hotel_Review-d1155622.html,Hotel Rumani,Puri
499232,https://www.booking.com/hotel/in/tapovan-vatika-resort.en-gb.html,746652,6092006,Tapovan Vatika Resort,https://www.tripadvisor.in/Hotel_Review-d6092006.html,Tapovan Vatika Resort,Rishikesh
499244,https://www.booking.com/hotel/in/cosy-regency.en-gb.html,379840,2625244,Cosy Regency,https://www.tripadvisor.in/Hotel_Review-d2625244.html,Cosy Regency,Alleppey
499250,https://www.booking.com/hotel/in/green.en-gb.html,317278,1178780,Green Hotel Rishikesh,https://www.tripadvisor.in/Hotel_Review-d1178780.html,Green by One Hotels,Rishikesh
499360,https://www.booking.com/hotel/in/pithla-haveli.en-gb.html,315577,1149641,Pithla Haveli,https://www.tripadvisor.in/Hotel_Review-d1149641.html,Hotel Pithla Haveli,Jaisalmer
499533,https://www.booking.com/hotel/in/renuka.en-gb.html,713504,1192886,Hotel Renuka,https://www.tripadvisor.in/Hotel_Review-d1192886.html,Hotel Renuka,Jaisalmer
499840,https://www.booking.com/hotel/in/desert-haveli-guest-house.en-gb.html,715035,1173534,The Desert Haveli Guest House,https://www.tripadvisor.in/Hotel_Review-d1173534.html,Desert Haveli Guest House,Jaisalmer
500462,https://www.booking.com/hotel/in/seasun-residency.en-gb.html,388195,4058672,Seasun Residency,https://www.tripadvisor.in/Hotel_Review-d4058672.html,Seasun Residency,Kanyakumari
500473,https://www.booking.com/hotel/in/the-rio.en-gb.html,719375,3677637,Hotel The Rio,https://www.tripadvisor.in/Hotel_Review-d3677637.html,Hotel The Rio,Haridwar
500479,https://www.booking.com/hotel/in/kanha-continental.en-gb.html,712802,3174126,Hotel Kanha Continental,https://www.tripadvisor.in/Hotel_Review-d3174126.html,Hotel Kanha Continental,Agra
500493,https://www.booking.com/hotel/in/executive-tower.en-gb.html,709469,736051,Hotel Executive Tower,https://www.tripadvisor.in/Hotel_Review-d736051.html,Hotel Executive Tower,Kolkata
500572,https://www.booking.com/hotel/in/deltin-suites.en-gb.html,388991,3946833,Deltin Suites,https://www.tripadvisor.in/Hotel_Review-d3946833.html,Deltin Suites,Goa
